file_name,dominant_pitch_Hz,noise_level_RMS
1-20545-A-28.wav,210.1608826909146,0.031815547
1-20736-A-18.wav,766.0704770348556,0.22478437
1-208757-A-2.wav,425.00926873494063,0.2632596
1-208757-B-2.wav,345.5264522352655,0.07696693
1-208757-C-2.wav,411.5659167614192,0.10218968
1-208757-D-2.wav,237.12358882025165,0.13925217
1-208757-E-2.wav,217.8061319172926,0.08136525
1-211527-A-20.wav,2266.629981887446,0.054357946
1-211527-B-20.wav,1052.3282272640097,0.065353505
1-211527-C-20.wav,1251.8018319025641,0.07147272
1-21189-A-10.wav,1306.7223711633874,0.089059375
1-21421-A-46.wav,437.70588434947587,0.18628436
1-21896-A-35.wav,309.08696345398494,0.14646435
1-21934-A-38.wav,204.34774124578732,0.019111585
1-21935-A-38.wav,413.1580721281476,0.01803318
1-223162-A-25.wav,1699.4757161492232,0.0093131345
1-22694-A-20.wav,914.411414759255,0.05610569
1-22694-B-20.wav,745.9926325570825,0.03448195
1-22804-A-46.wav,1101.5490008204622,0.21161409
1-22882-A-44.wav,1002.3800156488297,0.09052043
1-23094-A-15.wav,527.0234309802232,0.008847246
1-23094-B-15.wav,530.8904815631576,0.00811892
1-23222-A-19.wav,249.73617405062646,0.08461446
1-23222-B-19.wav,231.4874035118907,0.12838268
1-23706-A-49.wav,676.9246965654452,0.009715858
1-23996-A-35.wav,314.1541509839348,0.13948584
1-23996-B-35.wav,202.90063587677977,0.22173084
1-24074-A-43.wav,1194.3090700306623,0.098984465
1-24076-A-43.wav,936.0382086798537,0.1385238
1-24524-A-19.wav,222.693316893098,0.027417216
1-24524-B-19.wav,266.8711877412089,0.06019634
1-24524-C-19.wav,259.7087014647355,0.05624209
1-24796-A-47.wav,277.2582516264251,0.24144424
1-254507-A-43.wav,207.058632114202,0.15748882
1-25777-A-48.wav,630.0956996215039,0.0076282537
1-25781-A-48.wav,2061.5203221290476,0.010939339
1-260640-A-2.wav,687.3378665051773,0.15974313
1-260640-B-2.wav,656.5080206727399,0.1307328
1-260640-C-2.wav,3315.8419244992247,0.266156
1-26143-A-21.wav,1744.9784658480858,0.016495667
1-26176-A-43.wav,2101.1441819580555,0.034122728
1-26177-A-43.wav,1208.8004993281081,0.06877951
1-26188-A-30.wav,669.591341467566,0.11077041
1-26222-A-10.wav,280.66775333389626,0.05851512
1-26806-A-1.wav,1295.4079371495359,0.0921449
1-27165-A-35.wav,198.63819520502562,0.09284654
1-27166-A-35.wav,3453.9482873642723,0.18926534
1-27403-A-28.wav,238.2807537386748,0.052006267
1-27405-A-28.wav,218.65102234690085,0.022578914
1-27724-A-1.wav,2046.9998575173108,0.049657643
1-28005-A-18.wav,1241.6947490204127,0.16847229
1-28135-A-11.wav,350.7272525683593,0.09202548
1-28135-B-11.wav,390.21984997351757,0.091624215
1-28808-A-43.wav,1212.4554255840756,0.17107306
1-29532-A-16.wav,3726.966262061846,0.05788876
1-29561-A-10.wav,2260.359295094253,0.0766703
1-29680-A-21.wav,1681.4155294992531,0.01360065
1-30039-A-26.wav,282.1450069047672,0.13071087
1-30043-A-26.wav,713.2758513034938,0.07213933
1-30214-A-18.wav,2151.553131633256,0.04335437
1-30226-A-0.wav,250.54724915717418,0.021723457
1-30344-A-0.wav,511.9017017689996,0.048155922
1-30709-A-23.wav,867.4202731463117,0.09569545
1-30709-B-23.wav,849.4772817338745,0.099022776
1-30709-C-23.wav,877.343307631001,0.15639824
1-30830-A-24.wav,1249.2885021033562,0.025100756
1-31251-A-6.wav,1122.3590288345965,0.0859633
1-31251-B-6.wav,1288.2018871794328,0.06591883
1-31482-A-42.wav,605.8036851296845,0.19196995
1-31482-B-42.wav,864.8872962912835,0.23097028
1-31748-A-21.wav,1677.961952581283,0.00871616
1-31836-A-4.wav,1588.4360908625113,0.03509203
1-31836-B-4.wav,1926.0689487399238,0.10493218
1-32318-A-0.wav,527.3055715258099,0.05055219
1-32373-A-35.wav,171.4235715666779,0.19239606
1-32373-B-35.wav,224.51253460996855,0.17731878
1-32579-A-29.wav,1473.0344688898067,0.007670334
1-33658-A-26.wav,371.84192331293394,0.02764915
1-34094-A-5.wav,1043.6892658472073,0.06930606
1-34094-B-5.wav,1087.9380007091233,0.05244652
1-34119-A-1.wav,1677.1482207942597,0.013587359
1-34119-B-1.wav,1920.5369709779793,0.013962229
1-34495-A-14.wav,1897.3066952440677,0.05489106
1-34497-A-14.wav,275.5173902047617,0.025019526
1-34853-A-37.wav,2521.868917491151,0.09350846
1-35687-A-38.wav,327.5671986404427,0.010033081
1-36164-A-26.wav,326.7073566459686,0.0089634685
1-36164-B-26.wav,982.8674087174611,0.02512743
1-36393-A-23.wav,2007.3139685204815,0.0079212
1-36397-A-23.wav,1339.8803517152987,0.006355899
1-36400-A-23.wav,1583.268357565978,0.0073062866
1-36402-A-23.wav,1753.3918732981567,0.0076567545
1-36929-A-47.wav,338.9278972315842,0.2732065
1-37226-A-29.wav,1520.1909531258925,0.013790206
1-38559-A-14.wav,2451.8614866664216,0.011250235
1-38560-A-14.wav,2662.976286686683,0.008013317
1-39835-A-9.wav,1313.4388787515784,0.14306161
1-39835-B-9.wav,1363.5740742539444,0.12026145
1-39901-A-11.wav,370.94820945545223,0.08104299
1-39901-B-11.wav,365.2716413851539,0.081998
1-39923-A-1.wav,1550.8374989190868,0.08542423
1-39937-A-28.wav,215.11966363353432,0.019715864
1-40154-A-46.wav,840.3557323743266,0.1339337
1-40621-A-28.wav,536.1975163658981,0.013538443
1-40730-A-1.wav,2010.9971058522272,0.066178046
1-40967-A-28.wav,864.1786541314032,0.0063175354
1-41615-A-34.wav,2135.1865516541984,0.008326748
1-4211-A-12.wav,169.9967251812543,0.072269924
1-42139-A-38.wav,198.04715728784015,0.047976606
1-43382-A-1.wav,1483.5014520864916,0.11923539
1-43760-A-11.wav,778.9339455218959,0.08094605
1-43764-A-34.wav,2312.146718628882,0.006358206
1-43807-A-47.wav,213.70959609447814,0.1837685
1-43807-B-47.wav,180.69858812639984,0.07429483
1-43807-C-47.wav,194.12684364475837,0.04981058
1-43807-D-47.wav,192.54373465408608,0.18403551
1-44831-A-1.wav,1706.6250601521147,0.032561965
1-45641-A-27.wav,1010.2427105953332,0.08039484
1-45645-A-31.wav,219.3038091605917,0.010650221
1-46040-A-14.wav,2259.434343759516,0.010383473
1-46272-A-12.wav,180.19238668415642,0.073696785
1-46274-A-18.wav,286.055427670363,0.03208235
1-46353-A-49.wav,866.6543888214813,0.03428065
1-46744-A-36.wav,275.2383142164384,0.41428265
1-46938-A-7.wav,241.75976577617695,0.01960673
1-46938-B-7.wav,261.236160975011,0.029108906
1-47250-A-41.wav,277.24589170659726,0.15247288
1-47250-B-41.wav,332.2675546430205,0.14483696
1-47273-A-21.wav,1801.2700271240335,0.007854483
1-47274-A-21.wav,1468.4909041206731,0.03021386
1-47709-A-16.wav,193.60314100711997,0.5632926
1-47714-A-16.wav,191.16061642637237,0.37610584
1-47819-A-5.wav,225.6456683022233,0.0077210446
1-47819-B-5.wav,237.8129391206416,0.008105472
1-47819-C-5.wav,234.70718075990914,0.0059065935
1-47923-A-28.wav,752.4059321279046,0.024880253
1-48298-A-46.wav,375.47750639835186,0.091631606
1-48413-A-38.wav,295.8364604183049,0.012418295
1-49098-A-35.wav,287.9085770084114,0.0775495
1-49409-A-8.wav,1673.4024054135864,0.0511094
1-49409-B-8.wav,925.1772709203061,0.025280446
1-50060-A-10.wav,489.1997278797084,0.09870624
1-50454-A-44.wav,568.6201984899924,0.028479105
1-50455-A-44.wav,170.5251084375699,0.046367593
1-50623-A-15.wav,1860.053179683754,0.006356155
1-50625-A-17.wav,1155.4700284137734,0.007087558
1-50661-A-44.wav,196.08649132949256,0.460621
1-50688-A-17.wav,1415.9157063328093,0.0071295784
1-51035-A-16.wav,390.2716399099059,0.023600454
1-51036-A-16.wav,473.74019361634987,0.033447355
1-51037-A-16.wav,400.90848974156177,0.102429755
1-51147-A-25.wav,602.5412764175018,0.015183243
1-51170-A-18.wav,977.3809789541897,0.113768294
1-51433-A-17.wav,1486.2843373700634,0.010329649
1-51436-A-17.wav,885.4454863387504,0.011622457
1-51805-A-33.wav,1820.2242649710586,0.053128794
1-51805-B-33.wav,1482.4109378283815,0.036323614
1-51805-C-33.wav,1594.4604160707418,0.013335726
1-51805-D-33.wav,1403.8913312822658,0.028271094
1-51805-E-33.wav,785.584857655573,0.01952216
1-51805-F-33.wav,600.6116129938287,0.02211134
1-51805-G-33.wav,504.82415231907567,0.037355524
1-51805-H-33.wav,1787.4470315379995,0.017607618
1-52266-A-24.wav,788.8165212511901,0.014551497
1-52290-A-30.wav,1386.277401097825,0.0099574495
1-52323-A-24.wav,1070.4417159677212,0.015044517
1-53444-A-28.wav,208.50805574406434,0.18715832
1-53467-A-47.wav,170.62855353093607,0.14348213
1-53501-A-32.wav,2091.2848976023743,0.0064491197
1-53663-A-24.wav,1359.5505939944737,0.017960405
1-53670-A-18.wav,352.6701155638021,0.021130223
1-54065-A-45.wav,235.07133708430874,0.13319404
1-54065-B-45.wav,212.06045577979864,0.11542539
1-54084-A-42.wav,576.1231346699808,0.08150699
1-54505-A-21.wav,1826.9515343997552,0.026402317
1-54747-A-46.wav,518.2446299496738,0.14926219
1-54752-A-18.wav,793.7372416343059,0.10300881
1-54918-A-14.wav,534.4804989621132,0.037903074
1-54918-B-14.wav,547.3086476203587,0.033210807
1-54958-A-10.wav,1173.2373567060724,0.15418445
1-56233-A-9.wav,1477.6976786628982,0.050668932
1-56234-A-9.wav,1424.7353830273216,0.029297842
1-56269-A-18.wav,1079.9506492616586,0.06562385
1-56270-A-29.wav,1216.0272564624256,0.018241316
1-56311-A-10.wav,387.8834022007386,0.10115579
1-56380-A-5.wav,1610.7806590742002,0.04933355
1-56380-B-5.wav,1744.0060054482587,0.024805423
1-56907-A-46.wav,1156.6848546530218,0.04961237
1-57163-A-38.wav,1522.7346771454102,0.01006445
1-57316-A-13.wav,2085.5624022725106,0.038648013
1-57318-A-13.wav,267.3798748726407,0.025998153
1-57795-A-8.wav,713.0019418089391,0.04459469
1-58277-A-3.wav,932.0030053686068,0.12867755
1-58792-A-24.wav,762.3269625510387,0.19306603
1-58846-A-34.wav,1507.49502479432,0.025741246
1-58923-A-27.wav,1010.6858608027868,0.08770517
1-58923-B-27.wav,1402.6815558496191,0.07144955
1-59102-A-13.wav,0.0,0.14075162
1-59324-A-21.wav,1745.1215948516444,0.014623908
1-59513-A-0.wav,386.0994696540821,0.072966516
1-5996-A-6.wav,1121.357666416291,0.13102928
1-60460-A-36.wav,606.2094720762674,0.074742325
1-60676-A-34.wav,1758.5225559143541,0.017236825
1-60997-A-20.wav,1174.630001948824,0.056305006
1-60997-B-20.wav,1663.054123872004,0.054402087
1-61212-A-32.wav,975.3331549627133,0.013790256
1-61221-A-17.wav,1759.181104604793,0.034398757
1-61252-A-11.wav,330.95156593055015,0.105962835
1-61261-A-44.wav,214.53338731622233,0.077486575
1-61534-A-27.wav,1803.4121182009712,0.033667736
1-62509-A-45.wav,267.66024055437043,0.09857243
1-62565-A-44.wav,174.28743507871266,0.21407202
1-62594-A-32.wav,211.815805238238,0.052606765
1-62849-A-38.wav,976.305857506259,0.0074719056
1-62850-A-38.wav,717.3296754066755,0.0076611107
1-63679-A-24.wav,782.5696557996673,0.04181187
1-63871-A-10.wav,259.5442380215868,0.085721105
1-64398-A-41.wav,496.3498588157369,0.09745114
1-64398-B-41.wav,150.37716807123476,0.27001175
1-64473-A-45.wav,189.83251310777135,0.44604874
1-65483-A-13.wav,639.6630662465659,0.023889503
1-67033-A-37.wav,2160.258433922929,0.0469119
1-67152-A-17.wav,1048.121959065295,0.008628543
1-67230-A-29.wav,739.2645951592618,0.013291188
1-67432-A-27.wav,2278.573318085265,0.06650377
1-68628-A-27.wav,1271.4333058816721,0.022953155
1-68670-A-34.wav,462.5273805110708,0.03516224
1-68734-A-34.wav,1794.8470919130318,0.03113409
1-69165-A-34.wav,2055.0295480638433,0.017080892
1-69422-A-3.wav,538.5022468000789,0.070648186
1-69641-A-3.wav,427.17022087855065,0.06564589
1-69760-A-16.wav,197.09948486889584,0.26921058
1-70300-A-45.wav,248.58510677269442,0.15704876
1-7057-A-12.wav,175.80113805316,0.008283425
1-71030-A-6.wav,608.7488410803248,0.05228263
1-72195-A-37.wav,2046.7951433925,0.06280285
1-72195-B-37.wav,2047.8655634693791,0.21775301
1-72229-A-6.wav,992.8402110944044,0.08205971
1-72229-B-6.wav,994.4608963779692,0.12374929
1-72695-A-26.wav,1518.4338277477548,0.017015878
1-73123-A-26.wav,1161.317800996522,0.033753697
1-73585-A-7.wav,408.738909550907,0.13616462
1-74517-A-37.wav,2046.2434516816122,0.12663533
1-7456-A-13.wav,194.317309401258,0.048939787
1-75162-A-9.wav,1728.4799829489896,0.03733717
1-75189-A-7.wav,383.26073142303414,0.05492416
1-75190-A-8.wav,523.2442684584458,0.067126095
1-76831-A-42.wav,1316.949197392547,0.39844424
1-76831-B-42.wav,1194.7262985980744,0.4245213
1-76831-C-42.wav,1196.5729812429631,0.4182263
1-76831-D-42.wav,1012.0179765414729,0.43428233
1-76831-E-42.wav,1180.666839196642,0.4277755
1-77160-A-3.wav,185.61007403786675,0.21125858
1-77241-A-3.wav,776.7691058609495,0.32665583
1-79113-A-5.wav,1181.0925977604568,0.012847053
1-79146-A-29.wav,793.8294222991788,0.012334007
1-79220-A-17.wav,1953.4183523089062,0.12109722
1-79236-A-36.wav,3953.9684489392107,0.19890623
1-79711-A-32.wav,1141.2192012037308,0.026415698
1-7973-A-7.wav,412.2745635905502,0.025671627
1-7974-A-49.wav,956.5604582402503,0.08574278
1-7974-B-49.wav,958.0341843835953,0.025277358
1-80785-A-7.wav,234.11993723523997,0.2576923
1-80840-A-13.wav,186.82055721112653,0.008266731
1-80841-A-13.wav,3372.323582771598,0.006932888
1-81001-A-30.wav,255.76955769402215,0.14551169
1-81001-B-30.wav,258.3305248871529,0.1328055
1-81269-A-3.wav,844.7570332714283,0.053577103
1-81851-A-31.wav,447.7243592168186,0.008207348
1-81883-A-21.wav,1673.2878363486655,0.020831026
1-82817-A-30.wav,1681.2285739859701,0.013610189
1-84393-A-32.wav,157.9597722904433,0.06396013
1-84536-A-39.wav,1136.6103751228802,0.05639851
1-84704-A-39.wav,1818.2225827734337,0.024648264
1-84705-A-39.wav,1767.9618433709181,0.017378455
1-85123-A-31.wav,164.22874298660892,0.048258513
1-85168-A-39.wav,2138.110694943598,0.026653495
1-85184-A-39.wav,2021.136798214313,0.024780363
1-85362-A-0.wav,639.2166560113717,0.05296902
1-85909-A-29.wav,327.74162501009226,0.019696103
1-87565-A-29.wav,151.51325159627663,0.053681217
1-88409-A-45.wav,226.34379024531512,0.062183857
1-88409-B-45.wav,279.84408916247355,0.13636777
1-88574-A-8.wav,865.9160615632104,0.08490107
1-88807-A-39.wav,2404.753826964896,0.009654293
1-90797-A-15.wav,1644.5964990450777,0.011796449
1-91359-A-11.wav,508.1793164622991,0.13307126
1-91359-B-11.wav,306.2073892547352,0.1264904
1-94036-A-22.wav,1454.0450842665698,0.08603081
1-94231-A-32.wav,1338.6604169688962,0.0056822896
1-94231-B-32.wav,403.7148494383392,0.0064612376
1-95563-A-31.wav,204.33272194213907,0.016560484
1-96890-A-37.wav,2645.341030801801,0.027026104
1-96950-A-9.wav,1627.9379758745092,0.029973403
1-96950-B-9.wav,1579.2175362285254,0.06769546
1-97392-A-0.wav,1140.4221772878295,0.03385574
1-977-A-39.wav,2117.2342415299395,0.009638134
1-97793-A-31.wav,2236.4633816956757,0.0067429855
1-9841-A-13.wav,782.9403418079423,0.009333604
1-9886-A-49.wav,2797.5078704128236,0.06958189
1-9887-A-49.wav,1141.0655544837666,0.07069243
1-9887-B-49.wav,1345.2086490053896,0.018535504
1-99958-A-31.wav,1755.2308604814177,0.005617198
2-100648-A-43.wav,449.9053291870339,0.16191533
2-100786-A-1.wav,1520.443919178073,0.0904331
2-101676-A-10.wav,615.8619536442488,0.044668034
2-102414-A-17.wav,501.2782169545202,0.04324436
2-102414-B-17.wav,550.6274253113555,0.009037972
2-102414-C-17.wav,1466.131351707225,0.009762854
2-102414-D-17.wav,1339.597163118694,0.007255218
2-102414-E-17.wav,584.1134025555764,0.025192091
2-102414-F-17.wav,538.9109061111797,0.008515957
2-102414-G-17.wav,771.810203467189,0.017560508
2-102435-A-37.wav,1115.395880589347,0.077424854
2-102567-A-35.wav,168.6763452361282,0.23758887
2-102567-B-35.wav,301.57104274484243,0.04061409
2-102567-C-35.wav,170.4949380476815,0.1481201
2-102567-D-35.wav,169.9507352545572,0.26558247
2-102568-A-35.wav,199.09526370869568,0.036600515
2-102581-A-29.wav,1808.428195347396,0.01370127
2-102581-B-29.wav,1784.0645115286688,0.013713827
2-102852-A-11.wav,888.0301009972463,0.08918208
2-103423-A-3.wav,1095.071164475341,0.13152508
2-103424-A-3.wav,1415.5583438152926,0.12942116
2-103426-A-3.wav,1003.9256837328932,0.20607474
2-103427-A-3.wav,1178.937107213318,0.14251395
2-103428-A-3.wav,930.2104576087089,0.14937477
2-104105-A-19.wav,209.90327601911744,0.09429413
2-104105-B-19.wav,232.77980187060595,0.095392
2-104168-A-32.wav,362.669318136246,0.014800559
2-104475-A-37.wav,2699.317945028902,0.025098668
2-104476-A-37.wav,2796.452909290448,0.08300867
2-104877-A-3.wav,281.61477813104165,0.044734605
2-104952-A-16.wav,252.34785465822608,0.023190644
2-104952-B-16.wav,252.08746058959215,0.038859047
2-105270-A-47.wav,172.34547555345202,0.01789394
2-106014-A-44.wav,302.3152872949107,0.061000686
2-106015-A-44.wav,437.02679708855396,0.10296048
2-106015-B-44.wav,388.84999385322885,0.10631626
2-106019-A-13.wav,2054.1623934303684,0.046656553
2-106072-A-36.wav,493.22583089378924,0.3405216
2-106073-A-36.wav,489.10608973931556,0.2442611
2-106486-A-44.wav,175.8092529495821,0.02508724
2-106487-A-44.wav,170.43364841303568,0.10988277
2-106849-A-47.wav,217.14479870090503,0.2158413
2-106881-A-39.wav,1615.439698148211,0.023158418
2-107228-A-44.wav,210.6465283548332,0.14138237
2-107228-B-44.wav,210.05541154580487,0.054461576
2-107351-A-20.wav,2013.615150251226,0.14059772
2-107351-B-20.wav,2050.2478501823466,0.19069146
2-108017-A-24.wav,552.1840851092526,0.10437201
2-108760-A-14.wav,562.8903302632783,0.040476438
2-108760-B-14.wav,661.5987117892603,0.040139448
2-108761-A-14.wav,198.64051427130903,0.018884627
2-108763-A-9.wav,1229.5136403218833,0.07955822
2-108766-A-9.wav,1027.0200551107912,0.10079757
2-108767-A-9.wav,839.8296855554682,0.019227648
2-108767-B-9.wav,460.3703890137486,0.020818736
2-108767-C-9.wav,1153.7446752320795,0.022584362
2-109231-A-9.wav,187.22965988130832,0.12966369
2-109231-B-9.wav,1615.1661685650224,0.07025195
2-109231-C-9.wav,243.62548381685045,0.037206344
2-109316-A-32.wav,262.56449839359726,0.014813905
2-109371-A-16.wav,321.2142454259118,0.14723851
2-109371-B-16.wav,312.8118517376263,0.24676163
2-109371-C-16.wav,281.8968402486059,0.1148845
2-109371-D-16.wav,280.4465248328283,0.11804587
2-109374-A-16.wav,255.92524911374417,0.06333585
2-109505-A-21.wav,1935.4234309071198,0.030485349
2-109759-A-26.wav,818.2405321717516,0.0469164
2-109759-B-26.wav,1008.6437235758787,0.041250467
2-110010-A-5.wav,1775.2166985035124,0.018818995
2-110011-A-5.wav,1527.8847478718928,0.081636846
2-110417-A-28.wav,1198.087572317982,0.006745037
2-110417-B-28.wav,1158.2740432211108,0.008793515
2-110613-A-13.wav,2304.1931404763664,0.10116621
2-110614-A-8.wav,628.4012671218593,0.123651944
2-110614-B-8.wav,654.4155661532144,0.14493547
2-112213-A-39.wav,2923.025132856546,0.06648002
2-112213-B-39.wav,2927.573422565786,0.06289366
2-114254-A-30.wav,1780.156599233638,0.009485234
2-114280-A-0.wav,847.3412735425471,0.074852645
2-114587-A-0.wav,1039.7772863273392,0.06792505
2-114609-A-28.wav,212.64332785285552,0.029862402
2-114609-B-28.wav,203.2741351829859,0.038041826
2-116400-A-0.wav,596.762691630825,0.046569396
2-117116-A-37.wav,2047.5869522800692,0.0645531
2-117271-A-0.wav,554.145575333257,0.16207992
2-117330-A-28.wav,1203.8113744124291,0.015656013
2-117615-A-48.wav,363.2514192916348,0.040966433
2-117615-B-48.wav,382.3391225493389,0.016784182
2-117615-C-48.wav,210.6468630573433,0.019895848
2-117615-D-48.wav,204.97117055905957,0.04486486
2-117615-E-48.wav,273.2039431845177,0.03591276
2-117616-A-48.wav,454.26203367118137,0.14541511
2-117617-A-48.wav,392.3785935747631,0.3554256
2-117625-A-10.wav,1039.7666530973047,0.09644668
2-117795-A-3.wav,226.62340974401553,0.066632226
2-117795-B-3.wav,258.0013484466986,0.0643128
2-118072-A-0.wav,1553.4552136769375,0.02673102
2-118104-A-21.wav,1309.4617983890223,0.026561981
2-118459-A-32.wav,360.55053574955144,0.039826404
2-118459-B-32.wav,310.67483322773234,0.029723829
2-118624-A-30.wav,1667.7309839673135,0.024195086
2-118625-A-30.wav,555.2372750859579,0.05073208
2-118817-A-32.wav,208.66093646862495,0.015577699
2-118964-A-0.wav,1421.726079506521,0.07757704
2-119102-A-21.wav,1708.3712250166254,0.015544768
2-119139-A-31.wav,1485.0577823075646,0.013190087
2-119161-A-8.wav,1158.9304348804444,0.059525676
2-119161-B-8.wav,1025.1109435869012,0.059338342
2-119161-C-8.wav,1092.189815837708,0.04198527
2-119748-A-38.wav,1067.8150046808569,0.0094083315
2-120218-A-30.wav,834.8270344576556,0.030808968
2-120218-B-30.wav,231.40914565611357,0.067832485
2-120333-A-32.wav,793.199710297431,0.095696405
2-120586-A-6.wav,825.8138783652767,0.049105313
2-120587-A-6.wav,1028.5235459388662,0.02030374
2-121909-A-35.wav,199.27868161051433,0.16930367
2-121978-A-29.wav,511.5219288926403,0.08144587
2-122066-A-45.wav,308.0401453166535,0.24085611
2-122066-B-45.wav,305.0598673252329,0.1253602
2-122067-A-45.wav,406.8670194504678,0.15272824
2-122067-B-45.wav,442.3250851721272,0.14897467
2-122104-A-0.wav,458.64406807234275,0.042788155
2-122104-B-0.wav,484.60611566806347,0.04604389
2-122616-A-14.wav,3446.3906492887413,0.037698384
2-122763-A-29.wav,406.5110265272358,0.018952139
2-122763-B-29.wav,360.7506630424732,0.013997853
2-122820-A-36.wav,340.3360102827228,0.16426997
2-122820-B-36.wav,341.90913782752494,0.15175422
2-123712-A-33.wav,1894.4382834090468,0.016827244
2-123896-A-24.wav,571.848139384061,0.034225088
